subLink,word,type,level
1015,picture-rail,picture rail,noun,c2
1016,pile_1,pile,noun,c2
1017,plain_1,plain,adjective,b2
1018,playroom,playroom,noun,b2
1019,plug_2,plug,noun,c1
1020,plughole,plughole,noun,c2
1021,plunger,plunger,noun,c2
1022,poker,poker,noun,c2
1023,polish_1,polish,noun,c1
1024,polish_2,polish,verb,c1
1025,porch,porch,noun,c1
1026,power-point,power point,noun,c1
1027,prefab,prefab,noun,c2
1028,public-housing,public housing,noun,c1
1029,purchase_2,purchase,noun,b2
1030,quantity-surveyor,quantity surveyor,noun,c2
1031,radiator,radiator,noun,c2
1032,rate_1,rate,noun,c2
1033,real-estate,real estate,noun,c2
1034,realtortm,Realtor™,noun,c2
1035,realty,realty,noun,c2
1036,reception-room,reception room,noun,c2
1037,recliner,recliner,noun,c2
1038,recreation-room,recreation room,noun,c2
1039,rec-room,rec room,noun,c2
1040,redecorate,redecorate,verb,c1
1041,redecoration,redecoration,noun,c2
1042,refrigerator,refrigerator,noun,b1
1043,refuge,refuge,noun,c1
1044,remortgage_2,remortgage,verb,c2
1045,remote-control,remote control,noun,b2
1046,removal-van,removal van,noun,c2
1047,remover,remover,noun,c2
1048,renew,renew,verb,c1
1049,rent_1,rent,noun,b1
1050,rent_2,rent,verb,b1
1051,rental,rental,noun,c1
1052,rent-free_1,rent-free,adverb,c1
1053,rent-free_2,rent-free,adjective,c1
1054,repayment,repayment,noun,c1
1055,repossess,repossess,verb,c2
1056,repossession,repossession,noun,c2
1057,residential,residential,adjective,c1
1058,residents-association,residents’ association,noun,c2
1059,rocking-chair,rocking chair,noun,c2
1060,roof_1,roof,noun,a2
1061,rooftop,rooftop,noun,b2
1062,room_1,room,noun,a1
1063,roomer,roomer,noun,c2
1064,roomie,roomie,noun,c2
1065,rooming-house,rooming house,noun,c2
1066,room-mate,room-mate,noun,b2
1067,rota,rota,noun,c2
1068,rug,rug,noun,b1
1069,safe-room,safe room,noun,c2
1070,satellite-dish,satellite dish,noun,c1
1071,sauna,sauna,noun,c1
1072,savings-and-loan-association,savings and loan association,noun,c2
1073,scrubbing-brush,scrubbing brush,noun,c2
1074,second-home,second home,noun,c1
1075,security-deposit,security deposit,noun,b2
1076,sell_1,sell,verb,a1
1077,semi-detached_1,semi-detached,adjective,b2
1078,settee,settee,noun,c2
1079,shabby-chic_1,shabby chic,noun,c2
1080,shabby-chic_2,shabby chic,adjective,c2
1081,shelf,shelf,noun,b1
1082,shelter_1,shelter,noun,b2
1083,shower_1,shower,noun,a1
1084,shutter,shutter,noun,c1
1085,sideboard,sideboard,noun,c2
1086,sink_2,sink,noun,b1
1087,sitting-room,sitting room,noun,a2
1088,skirting-board,skirting board,noun,c2
1089,skylight,skylight,noun,c2
1090,smoke-alarm,smoke alarm,noun,b2
1091,social-housing,social housing,noun,c1
1092,socket,socket,noun,c1
1093,sofa,sofa,noun,a1
1094,soft-furnishings,soft furnishings,noun,c2
1095,soil-pipe,soil pipe,noun,c2
1096,solar-panel,solar panel,noun,b1
1097,split-level,split-level,adjective,c2
1098,spring-clean_2,spring-clean,verb,c2
1099,spring-cleaning,spring cleaning,noun,c2
1100,squat_2,squat,noun,c2
1101,squatter,squatter,noun,c2
1102,stair_2,stair,noun,a2
1103,staircase,staircase,noun,c1
1104,stairwell,stairwell,noun,c2
1105,stately-home,stately home,noun,c2
1106,step_1,step,noun,b2
1107,stilt,stilt,noun,c2
1108,stool,stool,noun,c1
1109,stoop_2,stoop,noun,c2
1110,storage-heater,storage heater,noun,c2
1111,storeroom,storeroom,noun,b2
1112,storey,storey,noun,c1
1113,stove_1,stove,noun,b2
1114,strip_2,strip,verb,c1
1115,studio,studio,noun,b1
1116,study_1,study,noun,b1
1117,sublease,sublease,verb,c2
1118,sublet,sublet,verb,c2
1119,suite,suite,noun,c1
1120,summer-house,summer house,noun,c2
1121,survey_1,survey,noun,c1
1122,survey_2,survey,verb,c1
1123,sweep_1,sweep,verb,b2
1124,table_1,table,noun,a1
1125,telephone_1,telephone,noun,a1
1126,television,television,noun,a1
1127,tenant_1,tenant,noun,c1
1128,terminate,terminate,verb,c1
1129,terrace,terrace,noun,c2
1130,terraced,terraced,adjective,c1
1131,terraced-house,terraced house,noun,c2
1132,thatch_1,thatch,noun,c2
1133,thermostat,thermostat,noun,c2
1134,threshold,threshold,noun,c1
1135,tile_1,tile,noun,c1
1136,title-deed,title deed,noun,c2
1137,title-holder,title-holder,noun,c2
1138,toilet,toilet,noun,a1
1139,town-house,town house,noun,c2
1140,tumble-dryer,tumble dryer,noun,c2
1141,two-up-two-down,two-up two-down,noun,c2
1142,unfurnished,unfurnished,adjective,c1
1143,unit,unit,noun,b2
1144,sale,(up) for sale,idiom,b1
1145,upstairs_1,upstairs,adverb,a1
1146,upstairs_2,upstairs,adjective,a2
1147,upstairs_3,upstairs,noun,a1
1148,utility-room,utility room,noun,c2
1149,vacant,vacant,adjective,c1
1150,vacant-possession,vacant possession,noun,c2
1151,vacuum_2,vacuum,verb,b2
1152,vacuum-cleaner,vacuum cleaner,noun,b2
1153,vase,vase,noun,b1
1154,vendor,vendor,noun,c1
1155,vent_1,vent,noun,c2
1156,ventilator,ventilator,noun,c2
1157,veranda,veranda,noun,c2
1158,villa,villa,noun,b2
1159,wall_1,wall,noun,a1
1160,wallpaper_1,wallpaper,noun,c2
1161,wallpaper_2,wallpaper,verb,c2
1162,wardrobe,wardrobe,noun,b1
1163,wash_1,wash,verb,a1
1164,washbasin,washbasin,noun,b2
1165,washing,washing,noun,a2
1166,washing-machine,washing machine,noun,a2
1167,washing-up,washing-up,noun,b1
1168,wash-up,wash up,phrasal verb,b1
1169,weathervane,weathervane,noun,c2
1170,welsh-dresser,Welsh dresser,noun,c2
1171,white-goods,white goods,noun,c2
1172,window,window,noun,a1
1173,window-ledge,window ledge,noun,c2
1174,windowsill,windowsill,noun,c1
1175,worktop,worktop,noun,c2
1176,yurt,yurt,noun,c2
1177,zapper,zapper,noun,c2
