subLink,word,type,level
1570,food-science,food science,noun,b2
1571,food-technology,food technology,noun,b2
1572,formula,formula,noun,c1
1573,funnel_1,funnel,noun,c2
1574,geochemical,geochemical,adjective,c1
1575,geochemistry,geochemistry,noun,c1
1576,geologist,geologist,noun,b2
1577,geology,geology,noun,b2
1578,geoscience,geoscience,noun,c1
1579,guinea-pig,guinea pig,noun,c1
1580,hydrology,hydrology,noun,c2
1581,hypothesis,hypothesis,noun,b2
1582,instrument,instrument,noun,b2
1583,journal,journal,noun,b1
1584,kinesiology,kinesiology,noun,c2
1585,lab_1,lab,noun,a2
1586,laboratory,laboratory,noun,b1
1587,law,law,noun,b2
1588,medicine,medicine,noun,a2
1589,meteorological,meteorological,adjective,c1
1590,meteorology,meteorology,noun,c1
1591,method,method,noun,a2
1592,microscope,microscope,noun,b2
1593,model_2,model,verb,b2
1594,mortar_1,mortar,noun,c2
1595,negative_2,negative,noun,b2
1596,neurobiology,neurobiology,noun,c2
1597,null-hypothesis,null hypothesis,noun,c2
1598,oceanographer,oceanographer,noun,c2
1599,oceanography,oceanography,noun,c2
1600,pathology,pathology,noun,c2
1601,pestle,pestle,noun,c2
1602,physics,physics,noun,a2
1603,physiology,physiology,noun,c1
1604,positive_2,positive,noun,b2
1605,positivity,positivity,noun,c2
1606,principle,principle,noun,b2
1607,procedure,procedure,noun,b2
1608,proof_1,proof,noun,b2
1609,protocol,protocol,noun,c2
1610,prove,prove,verb,b1
1611,pseudoscience,pseudoscience,noun,c1
1612,psychological,psychological,adjective,b2
1613,psychologist,psychologist,noun,b2
1614,quantum-physics,quantum physics,noun,c2
1615,r_2,R,noun,c2
1616,radiocarbon-dating,radiocarbon dating,noun,c2
1617,randomize,randomize,verb,c2
1618,research_1,research,noun,a2
1619,research_2,research,verb,a2
1620,result_1,result,noun,a1
1621,r-number,R number,noun,c2
1622,sample_1,sample,noun,b2
1623,science,science,noun,a1
1624,scientific,scientific,adjective,b1
1625,scientist,scientist,noun,a1
1626,self-report_1,self-report,verb,c1
1627,self-report_2,self-report,noun,c1
1628,slide_2,slide,noun,c2
1629,soil-science,soil science,noun,c1
1630,statistic,statistic,noun,b1
1631,stats,stats,noun,b1
1632,study_1,study,noun,b1
1633,study_2,study,verb,b1
1634,subject_1,subject,noun,c1
1635,survey_1,survey,noun,a2
1636,symbol,symbol,noun,a2
1637,syringe_1,syringe,noun,c2
1638,technology,technology,noun,a2
1639,telescope_1,telescope,noun,b2
1640,test_1,test,noun,a2
1641,test_2,test,verb,a2
1642,test-tube,test tube,noun,c1
1643,theoretical,theoretical,adjective,c1
1644,theory,theory,noun,b1
1645,thesis,thesis,noun,c1
1646,trial_1,trial,noun,b2
1647,verify,verify,verb,c1
1648,vivisection,vivisection,noun,c2
1649,weather-balloon,weather balloon,noun,c2
1650,zoology,zoology,noun,c1
