subLink,word,type,level
809,mma,MMA,abbreviation,c2
810,motorbike,motorbike,noun,a2
811,motor-racing,motor racing,noun,b2
812,mountain-bike,mountain bike,noun,b2
813,mountain-biking,mountain biking,noun,b2
814,mountain-climber,mountain climber,noun,b1
815,mountaineer,mountaineer,noun,c1
816,mountaineering,mountaineering,noun,c1
817,nascar,NASCAR,,c2
818,netminder,netminder,noun,c2
819,nordic-skiing,Nordic skiing,noun,c2
820,novice,novice,noun,c2
821,nursery-slope,nursery slope,noun,c2
822,obstacle,obstacle,noun,b2
823,olympic,Olympic,adjective,b1
824,outsider,outsider,noun,c2
825,outstrip,outstrip,verb,c2
826,pace1,pace,noun,b2
827,pace_1,pace,verb,c1
828,pacemaker,pacemaker,noun,c2
829,pacesetter,pacesetter,noun,c2
830,pack_2,pack,noun,c1
831,paddock,paddock,noun,c2
832,parachute_1,parachute,noun,b2
833,parachute_2,parachute,verb,b2
834,parachutist,parachutist,noun,c1
835,paraglider,paraglider,noun,c2
836,paragliding,paragliding,noun,c2
837,paralympian_1,Paralympian,noun,c2
838,paralympian_2,Paralympian,adjective,c2
839,pedal_2,pedal,verb,c1
840,pentathlon,pentathlon,noun,c2
841,performance-enhancing,performance-enhancing,adjective,c1
842,personal-best,personal best,noun,c1
843,photo-finish,photo finish,noun,c2
844,pip_2,pip,verb,c2
845,pocket_1,pocket,noun,c2
846,podium,podium,noun,c1
847,point-to-point,point-to-point,noun,c2
848,pole-vaulting,pole-vaulting,noun,c2
849,polo,polo,noun,c2
850,pool_1,pool,noun,c1
851,poolroom,poolroom,noun,c1
852,post_2,post,noun,c1
853,pot_1,pot,noun,c2
854,pot_2,pot,verb,c2
855,potholing,potholing,noun,c2
856,powder-snow,powder snow,noun,c1
857,prelim,prelim,noun,c2
858,price_1,price,noun,c2
859,prizefight,prizefight,noun,c1
860,puissance,puissance,noun,c2
861,punter,punter,noun,c2
862,purse_1,purse,noun,c2
863,money,put your money on somebody/something,idiom,c2
864,queensberry-rules,Queensberry Rules,noun,c2
865,race_1,race,noun,a2
866,race_2,race,verb,a2
867,racecard,racecard,noun,c1
868,racecourse,racecourse,noun,b2
869,racegoer,racegoer,noun,c2
870,racehorse,racehorse,noun,b1
871,race-meeting,race meeting,noun,c1
872,racetrack,racetrack,noun,b2
873,raceway,raceway,noun,c2
874,racing,racing,noun,b1
875,ranking_1,ranking,noun,c1
876,rappel_1,rappel,noun,c2
877,rappel_2,rappel,verb,c2
878,record_1,record,noun,a2
879,record-holder,record holder,noun,b1
880,relay1_1,relay,noun,c1
881,ride_1,ride,verb,a1
882,ride_2,ride,noun,a2
883,ride-off,ride-off,noun,c2
884,rider,rider,noun,b1
885,riding,riding,noun,b1
886,ring1_1,ring,noun,c1
887,ringer,ringer,noun,c2
888,ringside,ringside,noun,c1
889,rink,rink,noun,c1
890,victory,"roar, romp, sweep, etc. to victory",idiom,c2
891,rock-climbing,rock climbing,noun,b1
892,rodeo,rodeo,noun,c2
893,rope_1,rope,noun,c2
894,round_4,round,noun,c2
895,roundhouse-kick,roundhouse kick,noun,c2
896,run_2,run,noun,c1
897,runner,runner,noun,a2
898,runner-up,runner-up,noun,c1
899,running_1,running,noun,a2
900,saber,saber,noun,c2
901,sabre,sabre,noun,c2
902,scoreboard,scoreboard,noun,b2
903,semi-final,semi-final,noun,b2
904,senior_1,senior,adjective,b2
905,senior_2,senior,noun,c1
906,shot_1,shot,noun,c2
907,shotokan,Shotokan,noun,c2
908,shot-put,shot-put,noun,c2
909,showjumping,showjumping,noun,c2
910,silver_1,silver,noun,b2
911,silver-medal,silver medal,noun,b1
912,silver-medallist,silver medallist,noun,c1
913,sink_1,sink,verb,c2
914,skate_1,skate,verb,b1
915,skateboarding,skateboarding,noun,b1
916,skating,skating,noun,b1
917,ski_1,ski,noun,a2
918,ski_2,ski,adjective,a2
919,ski_3,ski,verb,a2
920,ski-bob,ski-bob,noun,c2
921,ski-bobbing,ski-bobbing,noun,c2
922,skier,skier,noun,b1
923,skiing,skiing,noun,a2
924,ski-jump,ski jump,noun,b2
925,ski-jumping,ski jumping,noun,b2
926,ski-lift,ski lift,noun,c1
927,ski-pole,ski pole,noun,c1
928,ski-run,ski run,noun,c1
929,ski-tow,ski tow,noun,c2
930,skydiving,skydiving,noun,c1
931,slalom,slalom,noun,c2
932,sledge_1,sledge,noun,c2
933,sledge_2,sledge,verb,c2
934,sleigh,sleigh,noun,c2
935,slope_1,slope,noun,b2
936,snooker_1,snooker,noun,c2
937,snooker_2,snooker,verb,c2
938,snowboard,snowboard,noun,b2
939,snowboarding,snowboarding,noun,b1
940,somersault_1,somersault,noun,c2
941,southpaw,southpaw,noun,c2
942,spar_1,spar,verb,c2
943,spectator,spectator,noun,b2
944,speed_1,speed,noun,c2
945,speed-skating,speed skating,noun,b2
946,speedway,speedway,noun,c2
947,sport_1,sport,noun,a1
948,sportsman,sportsman,noun,b1
949,sportsmanlike,sportsmanlike,adjective,c1
950,sportsmanship,sportsmanship,noun,c1
951,sportswoman,sportswoman,noun,b1
952,sprint_1,sprint,verb,c1
953,sprint_2,sprint,noun,c1
954,stable_2,stable,noun,c2
955,stablemate,stablemate,noun,c2
956,stake_1,stake,noun,c2
957,starter,starter,noun,c2
958,starting-blocks,starting blocks,noun,c1
959,starting-gate,starting gate,noun,c1
960,starting-pistol,starting pistol,noun,c1
961,starting-price,starting price,noun,c2
962,stayer,stayer,noun,c2
963,the-chequered-flag,the chequered flag,noun,c2
964,the-olympic-games,the Olympic Games,noun,b1
965,the-paralympics,the Paralympics,noun,c1
966,the-peloton,the peloton,noun,c2
967,the-pole-vault,the pole vault,noun,c2
968,the-triple-jump,the triple jump,noun,c2
969,steeplechase,steeplechase,noun,c2
970,steeplechaser,steeplechaser,noun,c2
971,stopwatch,stopwatch,noun,c1
972,straggler,straggler,noun,c2
973,sumo,sumo,noun,c1
974,superheavyweight,superheavyweight,noun,c2
975,swordplay,swordplay,noun,c2
976,tae-kwon-do,tae kwon do,noun,c1
977,tandem,tandem,noun,c2
978,technical-knockout,technical knockout,noun,c2
979,tetrathlon,tetrathlon,noun,c2
980,three-day-eventing,three-day eventing,noun,c2
981,time-trial,time trial,noun,c2
982,tip_1,tip,noun,c1
983,tipster,tipster,noun,c2
984,tire_2,tire,noun,b1
985,titlist,titlist,noun,c2
986,toboggan_1,toboggan,noun,c2
987,toboggan_2,toboggan,verb,c2
988,tobogganing,tobogganing,noun,c2
989,tombstoning,tombstoning,noun,c2
990,tote_1,tote,noun,c2
991,track_1,track,noun,b1
992,track-and-field,track and field,noun,b2
993,track-event,track event,noun,b2
994,train_2,train,verb,a2
995,trainer,trainer,noun,b1
996,training,training,noun,a2
997,trampoline_1,trampoline,noun,c2
998,triathlon,triathlon,noun,c1
999,trophy_1,trophy,noun,c1
1000,trotter,trotter,noun,c2
1001,turf_1,turf,noun,c2
1002,tyre,tyre,noun,b1
1003,ultimate-fightingtm,Ultimate Fighting™,noun,c2
1004,ultimate-frisbee,Ultimate Frisbee,noun,c2
1005,ultramarathon,ultramarathon,noun,c1
1006,unbeaten,unbeaten,adjective,c1
1007,underdog,underdog,noun,c1
1008,unplaced,unplaced,adjective,c2
1009,velodrome,velodrome,noun,c1
1010,versus,versus,preposition,c1
1011,victory,victory,noun,b2
1012,water-jump,water jump,noun,b1
1013,weightlifting,weightlifting,noun,b2
1014,welterweight,welterweight,noun,c2
1015,winter-sports,winter sports,noun,a2
1016,wrestle,wrestle,verb,c1
1017,wrestler,wrestler,noun,c1
1018,wrestling,wrestling,noun,c1
1019,yearling,yearling,noun,c2
1020,aft,aft,adverb,c2
1021,aqualung,aqualung,noun,c2
1022,backcrawl,backcrawl,noun,c2
1023,backstroke,backstroke,noun,c2
1024,bather,bather,noun,c2
1025,bathing-cap,bathing cap,noun,c2
1026,bathing-suit,bathing suit,noun,c1
1027,bend_2,bend,noun,c2
1028,boardsailing,boardsailing,noun,c2
1029,boat,boat,noun,a1
1030,boating,boating,noun,b2
1031,bodyboard,bodyboard,noun,c2
1032,bodyboarding,bodyboarding,noun,c2
1033,breaststroke,breaststroke,noun,c2
1034,butterfly,butterfly,noun,c2
1035,canoe_1,canoe,noun,b2
1036,canoeing,canoeing,noun,b2
1037,catamaran,catamaran,noun,c2
1038,chlorine,chlorine,noun,c2
1039,cox_1,cox,noun,c2
1040,crawl_2,crawl,noun,c2
1041,crew_1,crew,noun,c1
1042,crew_2,crew,verb,c1
1043,decompression,decompression,noun,c2
1044,deep-sea,deep-sea,adjective,b1
1045,deep-water,deep-water,adjective,b1
1046,dive_1,dive,verb,b2
1047,dive_2,dive,noun,b2
1048,diver,diver,noun,b1
1049,diving,diving,noun,a2
1050,diving-board,diving board,noun,b1
1051,dog-paddle,dog-paddle,noun,c2
1052,drysuit,drysuit,noun,c2
1053,eight,eight,noun,c2
1054,flipper,flipper,noun,c2
1055,fore_3,fore,adverb,c2
1056,four,four,noun,c2
1057,freestyle_1,freestyle,noun,c2
1058,frogman,frogman,noun,c2
1059,gala,gala,noun,c2
1060,goggles,goggles,noun,c1
1061,jet-skiing,jet-skiing,noun,c2
1062,jet-skitm,Jet Ski™,noun,c2
1063,kayak,kayak,noun,c1
1064,kayaking,kayaking,noun,c1
1065,lane,lane,noun,c1
1066,length,length,noun,c1
1067,lido,lido,noun,c2
1068,lifeguard,lifeguard,noun,c1
1069,life-jacket,life jacket,noun,b2
1070,life-vest,life vest,noun,b2
1071,longboard,longboard,noun,c2
1072,longboat,longboat,noun,c2
1073,mask_1,mask,noun,c1
1074,medley,medley,noun,c2
1075,oar,oar,noun,c2
1076,paddle_1,paddle,noun,c1
1077,paddleboard,paddleboard,noun,c2
1078,paddleboarding,paddleboarding,noun,c2
1079,plunge_2,plunge,noun,c1
1080,poolside,poolside,noun,b2
1081,port_1,port,noun,c2
1082,raft,raft,noun,b2
1083,rafting,rafting,noun,b2
1084,regatta,regatta,noun,c2
1085,row1_2,row,verb,b2
1086,rowboat,rowboat,noun,b2
1087,rowing,rowing,noun,b2
1088,rowing-boat,rowing boat,noun,b2
1089,sail_1,sail,verb,a2
1090,sail_2,sail,noun,b1
1091,sailboard,sailboard,noun,c2
1092,sailboat,sailboat,noun,b2
1093,sailing,sailing,noun,a2
1094,sailor,sailor,noun,b1
1095,scuba-diving,scuba diving,noun,b2
1096,scull_1,scull,noun,c2
1097,scull_2,scull,verb,c2
1098,sidestroke,sidestroke,noun,c2
1099,skiff,skiff,noun,c2
1100,skin-diving,skin diving,noun,c2
1101,sloop,sloop,noun,c2
1102,snorkel_1,snorkel,noun,c1
1103,snorkel_2,snorkel,verb,c1
1104,snorkelling,snorkelling,noun,c1
1105,springboard_1,springboard,noun,c2
1106,starboard,starboard,noun,c2
1107,steer_1,steer,verb,c1
1108,stroke_1,stroke,noun,c1
1109,surf_2,surf,verb,b1
1110,surfboard,surfboard,noun,b1
1111,surfer,surfer,noun,b1
1112,surfing,surfing,noun,b1
1113,surf-lifesaver,surf lifesaver,noun,c2
1114,swim_1,swim,verb,a1
1115,swimmer,swimmer,noun,a2
1116,swimming,swimming,noun,a1
1117,swimming-bath,swimming bath,noun,c1
1118,swimming-cap,swimming cap,noun,b1
1119,swimming-costume,swimming costume,noun,b1
1120,swimming-pool,swimming pool,noun,a1
1121,swimming-trunks,swimming trunks,noun,b1
1122,swimsuit,swimsuit,noun,b1
1123,swimwear,swimwear,noun,c1
1124,synchronized-swimming,synchronized swimming,noun,c2
1125,tank_1,tank,noun,b2
1126,tetrathlon,tetrathlon,noun,c2
1127,trimaran,trimaran,noun,c2
1128,wading-pool,wading pool,noun,c1
1129,wakeboard,wakeboard,verb,c2
1130,wakeboarding,wakeboarding,noun,c2
1131,water-polo,water polo,noun,c2
1132,waterski_1,waterski,verb,b2
1133,waterski_2,waterski,noun,b2
1134,waterskiing,waterskiing,noun,b2
1135,water-sports,water sports,noun,a1
1136,wave-machine,wave machine,noun,b2
1137,weight-belt,weight belt,noun,c1
1138,wetsuit,wetsuit,noun,c1
1139,whirlpool,whirlpool,noun,c2
1140,white-water,white water,noun,c1
1141,width,width,noun,c1
1142,windsurf,windsurf,verb,c1
1143,windsurfer,windsurfer,noun,c1
1144,windsurfing,windsurfing,noun,c1
1145,wipe-out,wipe out,phrasal verb,c2
1146,yacht,yacht,noun,b2
1147,yachting,yachting,noun,c1
1148,yawl,yawl,noun,c2
