subLink,word,type,level
569,monthly_2,monthly,adverb,b2
570,morning_1,morning,noun,a1
571,morning_1,"morning, noon and night",idiom,c2
572,morrow,morrow,noun,c2
573,mountain-daylight-time,Mountain Daylight Time,noun,c2
574,mountain-standard-time,Mountain Standard Time,noun,c2
575,nanosecond,nanosecond,noun,c2
576,near_1,near,preposition,b1
577,never_1,never,adverb,a1
578,next_2,next up,idiom,c1
579,night,night,noun,a1
580,nightly_1,nightly,adjective,c1
581,night-time,night-time,noun,b1
582,noon,noon,noun,c1
583,noontide,noontide,noun,c2
584,november,November,noun,a1
585,occasional,occasional,adjective,c1
586,october,October,noun,a1
587,time_1,of all time,idiom,b1
588,often,often,adverb,a1
589,on_1,on,preposition,a1
590,time_1,on time,idiom,a2
591,o-clock,o’clock,adverb,a1
592,pacific-daylight-time,Pacific Daylight Time,noun,c2
593,pacific-standard-time,Pacific Standard Time,noun,c2
594,past_3,past,preposition,a1
595,perennial_1,perennial,adjective,c2
596,period_1,period,noun,a1
597,perpetual,perpetual,adjective,c2
598,predawn,predawn,adjective,c2
599,present_1,present,adjective,a1
600,quarter_1,quarter,noun,a1
601,rare,rare,adjective,b1
602,recent,recent,adjective,a2
603,recently,recently,adverb,a2
604,regular_1,regular,adjective,a2
605,regularly,regularly,adverb,b1
606,round-the-clock,round-the-clock,adjective,c2
607,saturday,Saturday,noun,a1
608,season_1,season,noun,a2
609,seasonal,seasonal,adjective,c1
610,seasonality,seasonality,noun,c2
611,sec_1,sec,noun,c2
612,second1_3,second,noun,a1
613,second-hand_1,second hand,noun,c2
614,semester,semester,noun,b1
615,september,September,noun,a1
616,session,session,noun,b2
617,short-range,short-range,adjective,c2
618,short-term,short-term,adjective,b2
619,simultaneous,simultaneous,adjective,c1
620,simultaneously,simultaneously,adverb,c1
621,since_1,since,preposition,a2
622,since_2,since,conjunction,a2
623,solar-year,solar year,noun,c2
624,solstice,solstice,noun,c1
625,sometimes,sometimes,adverb,a1
626,spasmodic,spasmodic,adjective,c2
627,spell_2,spell,noun,c1
628,spring_1,spring,noun,a1
629,springtime,springtime,noun,b1
630,the-noughties,the noughties,noun,c2
631,stretch_2,stretch,noun,c2
632,subsequently,subsequently,adverb,b2
633,sudden,sudden,adjective,b1
634,suddenly,suddenly,adverb,a2
635,summer_1,summer,noun,a1
636,summer-time,summer time,noun,c2
637,summertime,summertime,noun,b1
638,sunday,Sunday,noun,a1
639,sunrise,sunrise,noun,b2
640,sunset_1,sunset,noun,b2
641,tax-year,tax year,noun,c1
642,term_1,term,noun,b1
643,termly,termly,adjective,c2
644,term-time_1,term time,noun,b2
645,term-time_2,term-time,adjective,b2
646,other_1,the other day/morning/evening/week,idiom,b1
647,hour,the small/early hours,idiom,c2
648,through_2,through,adverb,a2
649,throughout,throughout,preposition,b1
650,thursday,Thursday,noun,a1
651,time_1,time,noun,a1
652,time_1,time after time,idiom,b2
653,time-lag,time lag,noun,c2
654,time-span,time span,noun,c2
655,time-zone,time zone,noun,b2
656,date_1,to date,idiom,c1
657,today_1,today,adverb,a1
658,today_2,today,noun,a1
659,week,"today, tomorrow, Monday, etc. week",idiom,c1
660,tomorrow_1,tomorrow,adverb,a1
661,tomorrow_2,tomorrow,noun,a1
662,tonight_2,tonight,noun,a1
663,triennial,triennial,adjective,c2
664,trimester,trimester,noun,c2
665,tuesday,Tuesday,noun,a1
666,twelvemonth,twelvemonth,noun,c2
667,twenty-four-seven,twenty-four seven,adverb,c2
668,universal-coordinated-time,Universal Coordinated Time,noun,c2
669,usually,usually,adverb,a1
670,utc,UTC,abbreviation,c2
671,wednesday,Wednesday,noun,a1
672,week,week,noun,a1
673,weekday,weekday,noun,b1
674,weekdays,weekdays,adverb,b2
675,weekend_1,weekend,noun,a1
676,weekly_1,weekly,adjective,b2
677,while_2,while,noun,b1
678,winter_1,winter,noun,a1
679,wintertime,wintertime,noun,b1
680,year,year,noun,a1
681,year,year after year,idiom,b2
682,year,year by year,idiom,c2
683,year,"year in, year out",idiom,c2
684,year-long,year-long,adjective,c1
685,yearly_1,yearly,adverb,c1
686,yearly_2,yearly,adjective,c1
687,year-round,year-round,adjective,c1
688,yesterday_1,yesterday,adverb,a1
689,yesterday_2,yesterday,noun,a1
690,yet_1,yet,adverb,a2
691,yonks,yonks,noun,c2
