subLink,word,type,level
759,devil-s-advocate,devil’s advocate,noun,c2
760,dialectic,dialectic,noun,c2
761,dialectical,dialectical,adjective,c2
762,dicker,dicker,verb,c2
763,differ,differ,verb,b2
764,difference,difference,noun,a1
765,different,different,adjective,a1
766,ding-dong,ding-dong,noun,c2
767,disagree,disagree,verb,a2
768,disagreement,disagreement,noun,b2
769,disassociate,disassociate,verb,c2
770,discord,discord,noun,c2
771,discordant,discordant,adjective,c2
772,discuss,discuss,verb,a2
773,discussion,discussion,noun,a2
774,disharmony,disharmony,noun,c2
775,disposed,disposed,adjective,c2
776,disputable,disputable,adjective,c2
777,disputation,disputation,noun,c2
778,dispute_1,dispute,noun,c1
779,dispute_2,dispute,verb,c1
780,dissension,dissension,noun,c2
781,dissent_1,dissent,noun,c2
782,dissent_2,dissent,verb,c2
783,dissenter,dissenter,noun,c2
784,dissenting,dissenting,adjective,c2
785,dissidence,dissidence,noun,c2
786,dissident_1,dissident,noun,c2
787,dissident_2,dissident,adjective,c2
788,dissociate,dissociate,verb,c2
789,dissociation,dissociation,noun,c2
790,dissonance,dissonance,noun,c2
791,dissonant,dissonant,adjective,c2
792,disunite,disunite,verb,c2
793,disunity,disunity,noun,c2
794,diverge,diverge,verb,c2
795,divergence,divergence,noun,c2
796,divergent,divergent,adjective,c2
797,divide_1,divide,verb,b2
798,divide_1,divide and rule,idiom,c2
799,divided,divided,adjective,c1
800,division,division,noun,b2
801,divisive,divisive,adjective,c2
802,divisively,divisively,adverb,c2
803,divisiveness,divisiveness,noun,c2
804,battle_1,do battle (with somebody) (over something),idiom,c2
805,dogma,dogma,noun,c2
806,dogmatic,dogmatic,adjective,c2
807,dogmatically,dogmatically,adverb,c2
808,judge_2,don’t judge a book by its cover,idiom,c1
809,don-t-know,don’t-know,noun,c1
810,doublethink,doublethink,noun,c2
811,downvote_1,downvote,verb,c2
812,downvote_2,downvote,noun,c2
813,duke_2,duke it out,idiom,c2
814,dust-up,dust-up,noun,c2
815,dyed-in-the-wool,dyed in the wool,adjective,c2
816,echo_1,echo,verb,c1
817,echo_2,echo,noun,c2
818,editorial_2,editorial,noun,b2
819,editorialize,editorialize,verb,c2
820,eloquence,eloquence,noun,c2
821,eloquent,eloquent,adjective,c2
822,eloquently,eloquently,adverb,c2
823,embroil,embroil,verb,c2
824,esteem_1,esteem,noun,c2
825,esteem_2,esteem,verb,c2
826,estimate_1,estimate,verb,b2
827,estimate_2,estimate,noun,b2
828,estimation,estimation,noun,c2
829,evaluate,evaluate,verb,b2
830,evaluation,evaluation,noun,b2
831,evaluative,evaluative,adjective,c1
832,evangelical_1,evangelical,adjective,c2
833,evangelicalism,evangelicalism,noun,c2
834,evidence_1,evidence,noun,a2
835,exactly,exactly,adverb,b1
836,examination,examination,noun,b2
837,examine,examine,verb,b1
838,exchange_1,exchange,noun,c2
839,excuse_2,excuse me,idiom,a1
840,exponent,exponent,noun,c2
841,expostulate,expostulate,verb,c2
842,expostulation,expostulation,noun,c2
843,express_1,express,verb,a2
844,expression,expression,noun,b1
845,extrapolate,extrapolate,verb,c2
846,extrapolation,extrapolation,noun,c2
847,face-off_2,face-off,noun,c2
848,face-off_1,face off,phrasal verb,c2
849,faction,faction,noun,c2
850,falling-out,falling-out,noun,c2
851,fall-in-with,fall in with,phrasal verb,c2
852,fall-out,fall out,phrasal verb,b2
853,far_1,far be it from me to do something (but…),idiom,c2
854,favourability,favourability,noun,c2
855,favourable,favourable,adjective,c1
856,favourably,favourably,adverb,c1
857,feed-back,feed back,phrasal verb,c2
858,feel_1,feel,verb,a2
859,feeling,feeling,noun,a2
860,feisty,feisty,adjective,c2
861,feud_1,feud,noun,c2
862,feud_2,feud,verb,c2
863,feuding,feuding,noun,c2
864,fiddlesticks,fiddlesticks,exclamation,c2
865,fight_1,fight,verb,b1
866,fight_2,fight,noun,b1
867,fight_1,fight fire with fire,idiom,c2
868,fighting,fighting,noun,b1
869,fight-it-out,fight it out,phrasal verb,c1
870,fight-out,fight out,phrasal verb,c1
871,fight_1,fight your own battles,idiom,c2
872,find_1,find,verb,a2
873,find_1,find your voice/tongue,idiom,c2
874,fist-bump_1,fist bump,noun,c2
875,fist-bump_2,fist-bump,verb,c2
876,fit_1,fit,verb,b2
877,flap_1,flap,noun,c2
878,flat_2,flat,adjective,c2
879,flatten,flatten,verb,c2
880,flatter,flatter,verb,c2
881,flesh-out,flesh out,phrasal verb,c2
882,flip-flop_1,flip-flop,verb,c2
883,flip-flopper,flip-flopper,noun,c2
884,football,football,noun,c2
885,start_2,for a start,idiom,c2
886,forceful,forceful,adjective,c2
887,forcefulness,forcefulness,noun,c2
888,throat,force/thrust/ram something down somebody’s throat,idiom,c2
889,money,for my money,idiom,c2
890,starter,for starters,idiom,c2
891,matter_1,for that matter,idiom,c1
892,forum,forum,noun,b2
893,worth_1,for what it’s worth,idiom,c2
894,fracas,fracas,noun,c2
895,fray_2,fray,noun,c2
896,free-for-all,free-for-all,noun,c2
897,freethinker,freethinker,noun,c2
898,freethinking,freethinking,adjective,c2
899,frenemy,frenemy,noun,c2
900,friction,friction,noun,c2
901,furthermore,furthermore,adverb,b2
902,gag_1,gag,noun,c2
903,gag_2,gag,verb,c2
904,gainsay,gainsay,verb,c2
905,gallup-polltm,Gallup poll™,noun,c2
906,gap,gap,noun,b1
907,generalize,generalize,verb,c1
908,get-above-yourself,get above yourself,phrasal verb,c2
909,soapbox,get/be on your soapbox,idiom,c2
910,measure_2,get/take/have the measure of somebody/something,idiom,c2
911,given-that,given that,conjunction,c1
912,fair_1,(give somebody) a fair hearing,idiom,c2
913,nod_2,give somebody/something the nod,idiom,c2
914,voice_1,give voice to something,idiom,c2
915,go-against,go against,phrasal verb,c1
916,go-around_2,go-around,noun,c2
917,go-by,go by,phrasal verb,c2
918,good-name,good name,noun,c2
919,go-on,go on,phrasal verb,c2
920,go-round_2,go-round,noun,c2
921,tide_1,"go, swim, etc. with/against the tide",idiom,c2
922,law,go to law,idiom,c2
923,mat_1,go to the mat (with somebody) (for somebody/something),idiom,c2
924,great_1,great minds think alike,idiom,c2
925,gridlock,gridlock,noun,c2
926,guess_1,guess,verb,a1
927,guess_2,guess,noun,a1
928,haggle,haggle,verb,c2
929,hair-splitting,hair-splitting,noun,c2
930,hammer_1,hammer and tongs,idiom,c2
931,happen,happen,verb,c2
932,harmonious,harmonious,adjective,c2
933,harmoniously,harmoniously,adverb,c2
934,harmony,harmony,noun,c1
935,harrumph_1,harrumph,noun,c2
936,harrumph_2,harrumph,verb,c2
937,hassle_1,hassle,noun,c2
938,have_1,have,verb,c2
939,down_5,have a down on somebody/something,idiom,c2
940,opinion,"have a good, bad, high, low, etc. opinion of somebody/something",idiom,b2
941,mind_1,have a mind of your own,idiom,c2
942,problem_1,have a problem with something/somebody,idiom,c1
943,word_1,have/exchange words (with somebody) (about something),idiom,c2
944,way_1,have it your own way!,idiom,c2
945,have-out,have out,phrasal verb,c2
946,thought,have second thoughts,idiom,c1
947,say_1,having said that,idiom,c1
948,head-to-head_1,head-to-head,adjective,c2
949,head-to-head_2,head-to-head,adverb,c2
950,hear,hear! hear!,idiom,c2
951,hearing,hearing,noun,c2
952,hedge_2,hedge your bets,idiom,c2
953,heresy,heresy,noun,c2
954,heretical,heretical,adjective,c2
955,heterodox,heterodox,adjective,c2
956,heterodoxy,heterodoxy,noun,c2
957,high-ground,high ground,noun,c2
958,hogwash,hogwash,noun,c2
959,hokum,hokum,noun,c2
960,hold_1,hold,verb,b2
961,hold-against,hold against,phrasal verb,c2
962,ground_1,hold/stand your ground,idiom,c2
963,peace,hold your peace/tongue,idiom,c2
964,hostile,hostile,adjective,c1
965,hostility,hostility,noun,c1
966,hot-button,hot button,noun,c2
967,hot-stuff,hot stuff,noun,c2
968,how,how’s that?,idiom,c1
969,hue,hue,noun,c2
970,hunker-down,hunker down,phrasal verb,c2
971,beg,I beg to differ,idiom,c2
972,idea,idea,noun,a2
973,think_1,I don’t think so,idiom,c1
974,if_1,if,conjunction,b1
975,if_1,if anything,idiom,c1
976,ask_1,if you ask me,idiom,b2
977,like_3,if you like,idiom,b1
978,know_1,I know,idiom,a2
979,ill_1,ill/bad feeling,idiom,c2
980,imho,IMHO,abbreviation,c2
981,imo,IMO,abbreviation,c2
982,impasse,impasse,noun,c2
983,impression,impression,noun,b1
984,say_1,I must say,idiom,c1
985,accordance,in accordance with something,idiom,c1
986,accord_1,in accord (with something/somebody),idiom,c2
987,honesty,in (all) honesty,idiom,c2
988,incident_1,incident,noun,b2
989,incline_1,incline,verb,c2
990,inclined,inclined,adjective,c1
991,conformity,in conformity with something,idiom,c2
992,inconsistency,inconsistency,noun,c2
993,inconsistent,inconsistent,adjective,c2
994,inconsistently,inconsistently,adverb,c2
995,incontestable,incontestable,adjective,c2
996,incontestably,incontestably,adverb,c2
997,incontrovertible,incontrovertible,adjective,c2
998,incontrovertibly,incontrovertibly,adverb,c2
999,indisputable,indisputable,adjective,c2
1000,indisputably,indisputably,adverb,c2
1001,effect_1,in effect,idiom,c1
1002,favour_1,in favour (of somebody/something),idiom,b1
1003,infer,infer,verb,b2
1004,inference,inference,noun,b2
1005,infighting,infighting,noun,c2
1006,inflexibility,inflexibility,noun,c2
1007,inflexible,inflexible,adjective,c1
1008,inflexibly,inflexibly,adverb,c2
1009,keeping,in keeping (with something),idiom,c2
1010,book_1,in my book,idiom,c2
1011,opposition,in opposition to somebody/something,idiom,b2
1012,eye_1,in somebody’s eyes,idiom,c1
1013,interject,interject,verb,c2
1014,place_1,"in the first, second, etc. place",idiom,b2
1015,sight_1,in the sight of somebody/in somebody’s sight,idiom,c2
1016,wrong_3,in the wrong,idiom,c2
1017,intransigence,intransigence,noun,c2
1018,intransigent,intransigent,adjective,c2
1019,invalidate,invalidate,verb,c2
1020,invalidation,invalidation,noun,c2
1021,invoke,invoke,verb,c1
1022,irreconcilable,irreconcilable,adjective,c2
1023,issue_1,issue,noun,b1
1024,sound_2,(it) sounds like a plan (to me),idiom,c2
1025,easy_1,I’m easy,idiom,c2
1026,sorry_1,I’m sorry,idiom,a1
1027,joust_1,joust,noun,c2
1028,joust_2,joust,verb,c2
1029,judge_1,judge,noun,b1
1030,judge_2,judge,verb,b1
1031,judgement,judgement,noun,b2
1032,just_1,just,adverb,c2
1033,counsel_1,keep your own counsel,idiom,c2
1034,keystone,keystone,noun,c2
1035,knock-down-drag-out,knock-down-drag-out,adjective,c2
1036,lay-out,lay out,phrasal verb,c2
1037,leading-article,leading article,noun,c2
1038,leaning,leaning,noun,c2
1039,lean-to_1,lean to,phrasal verb,c2
1040,lean-toward,lean toward,phrasal verb,c2
1041,lean-towards,lean towards,phrasal verb,c2
1042,left-field_1,left field,noun,c2
1043,lend,lend your name to something,idiom,c2
1044,like_1,like,preposition,a1
1045,like_3,like,verb,b1
1046,like_4,like,noun,b1
1047,lock_1,lock,verb,c2
1048,lock_1,lock horns (with somebody) (over something),idiom,c2
1049,trouble_1,look for trouble,idiom,c1
1050,mainstream_1,mainstream,noun,c1
1051,mainstream_3,mainstream,verb,c2
1052,maintain,maintain,verb,b2
1053,mincemeat,make mincemeat of somebody,idiom,c2
1054,voice_1,make your voice heard,idiom,c2
1055,mano-a-mano_2,mano a mano,adverb,c2
1056,mano-a-mano_3,mano-a-mano,adjective,c2
1057,match_1,match,noun,c1
1058,match_2,match,verb,a2
1059,maverick_1,maverick,adjective,c2
1060,maverick_2,maverick,noun,c2
1061,may_1,may,modal verb,b2
1062,maybe_1,maybe,adverb,a1
1063,middle-ground,middle ground,noun,c2
1064,minority-report,minority report,noun,c2
1065,misjudge,misjudge,verb,c2
1066,misjudgement,misjudgement,noun,c2
1067,mistake_1,mistake,noun,a1
1068,mistaken,mistaken,adjective,c1
1069,mistakenly,mistakenly,adverb,c1
1070,misunderstanding,misunderstanding,noun,b2
1071,mix_1,mix it (with somebody),idiom,c2
1072,moderate_1,moderate,adjective,c1
1073,moderate_3,moderate,noun,c1
1074,mold_2,mold,verb,c2
1075,monkey-in-the-middle,monkey in the middle,noun,c2
1076,moralize,moralize,verb,c2
1077,mould_2,mould,verb,c2
1078,mouthy,mouthy,adjective,c2
1079,muzzle_2,muzzle,verb,c2
1080,way_1,my way or the highway,idiom,c2
1081,name_1,name,noun,b2
1082,negation,negation,noun,c2
1083,negative_1,negative,adjective,b1
1084,negative_3,negative,verb,c2
1085,niggle_2,niggle,verb,c2
1086,no_4,no,noun,a1
1087,nod_1,nod,verb,c1
1088,hard_1,no hard feelings,idiom,c2
1089,kid_2,no kidding,idiom,c1
1090,non-committal,non-committal,adjective,c2
1091,non-committally,non-committally,adverb,c2
1092,non-controversial,non-controversial,adjective,c2
1093,nor,nor,conjunction,b1
1094,not,not at all,idiom,c1
1095,half_3,not half,idiom,c2
1096,water_1,not hold water,idiom,c2
1097,notice_2,notice,noun,c2
1098,likely_2,not likely!,idiom,c2
1099,object_2,object,verb,b2
1100,objective_2,objective,adjective,b2
1101,objectivity,objectivity,noun,c1
1102,of,of,preposition,a1
1103,course_1,of course,idiom,a2
1104,ok_1,OK,exclamation,a1
1105,ok_4,OK,verb,c2
1106,okey-doke,okey-doke,exclamation,c2
1107,thought,on second thoughts,idiom,c2
1108,balance_1,(on) the balance of evidence/probability,idiom,c2
1109,face_1,on the face of it,idiom,c2
1110,opine,opine,verb,c2
1111,opinion,opinion,noun,a1
1112,opinionated,opinionated,adjective,c2
1113,opinion-poll,opinion poll,noun,c1
1114,opponent,opponent,noun,b2
1115,oppose,oppose,verb,b2
1116,opposed,opposed,adjective,b2
1117,opposition,opposition,noun,b2
1118,oppositional,oppositional,adjective,c2
1119,what,or what,idiom,c1
1120,hand_1,out of hand,idiom,c2
1121,keeping,out of keeping (with something),idiom,c2
1122,kilter,out of kilter,idiom,c2
1123,sympathy,out of sympathy with somebody/something,idiom,c2
1124,sync_1,out of sync,idiom,c2
1125,whack_2,out of whack,idiom,c2
1126,overrate,overrate,verb,c2
1127,pace2,pace,preposition,c2
1128,part_2,part company (with/from somebody),idiom,c2
1129,party_1,party,noun,c1
1130,perception,perception,noun,b2
1131,perhaps,perhaps,adverb,a2
1132,personally,personally,adverb,b1
1133,pick_1,pick a fight/quarrel (with somebody),idiom,c2
1134,piggy-in-the-middle,piggy in the middle,noun,c2
1135,pig-headed,pig-headed,adjective,c2
1136,pig-headedness,pig-headedness,noun,c2
1137,pitch_1,pitch,noun,c2
1138,platform,platform,noun,c2
1139,play-along,play along,phrasal verb,c2
1140,ace_1,play your ace,idiom,c2
1141,plead,plead,verb,c1
1142,point_1,point,noun,a1
1143,point_2,point,verb,c1
1144,point-of-view,point of view,noun,b1
1145,point-out,point out,phrasal verb,b1
1146,point_1,point taken,idiom,c2
1147,polarity,polarity,noun,c2
1148,polarization,polarization,noun,c2
1149,polarize,polarize,verb,c2
1150,polemic,polemic,noun,c2
1151,polemical,polemical,adjective,c2
1152,poll_1,poll,noun,c1
1153,pontificate_1,pontificate,verb,c2
1154,posit,posit,verb,c2
1155,position_1,position,noun,b2
1156,positive_1,positive,adjective,a2
1157,positively,positively,adverb,b1
1158,scorn_1,pour/heap scorn on somebody/something,idiom,c2
1159,precisely,precisely,adverb,b2
1160,preconception,preconception,noun,c2
1161,prejudice_1,prejudice,noun,c1
1162,prejudice_2,prejudice,verb,c1
1163,prejudiced,prejudiced,adjective,c2
1164,premise,premise,noun,c1
1165,press_2,press something home,idiom,c2
1166,presupposition,presupposition,noun,c2
1167,prognosis,prognosis,noun,c2
1168,prong,prong,noun,c2
1169,pronouncement,pronouncement,noun,c2
1170,pronounce-on,pronounce on,phrasal verb,c2
1171,pronounce-upon,pronounce upon,phrasal verb,c2
1172,proof_1,proof,noun,b2
1173,proposition_1,proposition,noun,c1
1174,protest_1,protest,noun,b1
1175,protest_2,protest,verb,b1
1176,prove,prove,verb,b1
1177,provocation,provocation,noun,c2
1178,provocative,provocative,adjective,c1
1179,provocatively,provocatively,adverb,c1
1180,provoke,provoke,verb,c1
1181,public-opinion,public opinion,noun,b2
1182,pugnacious,pugnacious,adjective,c2
1183,pugnaciously,pugnaciously,adverb,c2
1184,pugnacity,pugnacity,noun,c2
1185,pussyfoot,pussyfoot,verb,c2
1186,cent_1,put in your two cents’ worth,idiom,c2
1187,penn-orth,put in your two penn'orth,idiom,c2
1188,pennyworth,put in your two pennyworth,idiom,c2
1189,put,put it to somebody that…,idiom,c2
1190,oar,put/stick your oar in,idiom,c2
1191,quarrel_1,quarrel,noun,c2
1192,quarrel_2,quarrel,verb,c2
1193,quarrelsome,quarrelsome,adjective,c2
1194,quarrel-with,quarrel with,phrasal verb,c2
1195,quibble_1,quibble,verb,c2
1196,quite,quite,adverb,c2
1197,ram_1,ram something 󿿱 home,idiom,c2
1198,rather_2,rather,exclamation,c2
1199,ratiocination,ratiocination,noun,c2
1200,really,really,adverb,a1
1201,reappraise,reappraise,verb,c2
1202,reason_1,reason,noun,b2
1203,reasoning,reasoning,noun,c1
1204,reassess,reassess,verb,c2
1205,reassessment,reassessment,noun,c2
1206,reckon,reckon,verb,b2
1207,reconsider,reconsider,verb,c1
1208,reconsideration,reconsideration,noun,c2
1209,re-evaluate,re-evaluate,verb,c2
1210,re-evaluation,re-evaluation,noun,c2
1211,re-examination,re-examination,noun,c1
1212,re-examine,re-examine,verb,c1
1213,register_1,register,verb,c2
1214,rehearse,rehearse,verb,c2
1215,remark_1,remark,noun,b2
1216,remark_2,remark,verb,b2
1217,represent,represent,verb,c2
1218,representation,representation,noun,c2
1219,reputation,reputation,noun,b2
1220,repute,repute,noun,c2
1221,reputed,reputed,adjective,c2
1222,reputedly,reputedly,adverb,c2
1223,reserve_1,reserve,noun,c1
1224,reserved,reserved,adjective,c1
1225,resolution,resolution,noun,c1
1226,respect_2,respect,verb,b1
1227,review_1,review,noun,a2
1228,review_2,review,verb,a2
1229,reviewer,reviewer,noun,b1
1230,revise,revise,verb,b1
1231,rift,rift,noun,c2
1232,right_1,right,adjective,a1
1233,right_5,right,exclamation,b2
1234,right-minded,right-minded,adjective,c2
1235,right-on,right-on,adjective,c2
1236,right-thinking,right-thinking,adjective,c1
1237,riven,riven,adjective,c2
1238,row2_1,row,noun,c2
1239,row2_2,row,verb,c2
1240,row-back,row back,phrasal verb,c2
1241,rowback,rowback,noun,c2
1242,ruckus,ruckus,noun,c2
1243,ructions,ructions,noun,c2
1244,run-in_2,run-in,noun,c2
1245,say_1,say,verb,b1
1246,say_2,say,noun,c1
1247,scene,scene,noun,c2
1248,scheme_2,scheme,verb,c2
1249,schism,schism,noun,c2
1250,schizophrenic_2,schizophrenic,adjective,c2
1251,score_1,score a point/points (off/against/over somebody),idiom,c2
1252,score-off,score off,phrasal verb,c2
1253,scorn_1,scorn,noun,c2
1254,scorn_2,scorn,verb,c2
1255,scrap_1,scrap,noun,c2
1256,see_1,see,verb,b1
1257,see-saw_1,see-saw,verb,c2
1258,self-image,self-image,noun,c1
1259,self-opinionated,self-opinionated,adjective,c2
1260,self-regard,self-regard,noun,c2
1261,self-regarding,self-regarding,adjective,c2
1262,sentiment,sentiment,noun,c1
1263,set-to_2,set-to,noun,c2
1264,shade_1,shade,noun,c2
1265,shake_1,shake,verb,a2
1266,shift_2,shift,verb,c1
1267,shift_2,shift your ground,idiom,c2
1268,shindy,shindy,noun,c2
1269,shit-stirrer,shit stirrer,noun,c2
1270,shit-stirring,shit stirring,noun,c2
1271,shitstorm,shitstorm,noun,c2
1272,shoot-down,shoot down,phrasal verb,c2
1273,shot_1,shot,noun,c2
1274,should,should,modal verb,b2
1275,shoulder_1,shoulder to shoulder (with somebody),idiom,c2
1276,shouting-match,shouting match,noun,c2
1277,showdown,showdown,noun,c2
1278,shrewish,shrewish,adjective,c2
1279,side_1,side,noun,b2
1280,side-with,side with,phrasal verb,c2
1281,signal_2,signal,verb,c2
1282,signpost_2,signpost,verb,c1
1283,signposting,signposting,noun,c1
1284,sing_2,sing a different tune,idiom,c2
1285,sing_2,sing from the same hymn/song sheet,idiom,c2
1286,size-up,size up,phrasal verb,c2
1287,skirmish_1,skirmish,noun,c2
1288,skirmish_2,skirmish,verb,c2
1289,skirmishing,skirmishing,noun,c2
1290,slanging-match,slanging match,noun,c2
1291,slant_1,slant,verb,c2
1292,slant_2,slant,noun,c2
1293,slugfest,slugfest,noun,c2
1294,slur_2,slur,noun,c2
1295,small-minded,small-minded,adjective,c2
1296,small-mindedness,small-mindedness,noun,c2
1297,so_1,so,adverb,b2
1298,solid_1,solid,adjective,c2
1299,solidarity,solidarity,noun,c1
1300,solidly,solidly,adverb,c2
1301,some_1,some,determiner,c2
1302,take_1,somebody can take it or leave it,idiom,c2
1303,any_2,somebody isn’t having any (of it),idiom,c2
1304,blood_1,somebody’s blood is up,idiom,c2
1305,sophist,sophist,noun,c2
1306,sophistry,sophistry,noun,c2
1307,sound-off,sound off,phrasal verb,c2
1308,note_1,sound/strike a note (of something),idiom,c2
1309,spar_1,spar,verb,c2
1310,spark-up,spark up,phrasal verb,c2
1311,sparring-partner,sparring partner,noun,c2
1312,spat_1,spat,noun,c2
1313,speak_1,speaking as something,idiom,c1
1314,speak-out,speak out,phrasal verb,c1
1315,language,speak/talk the same language,idiom,c2
1316,special-pleading,special pleading,noun,c2
1317,speculate,speculate,verb,b2
1318,speculation,speculation,noun,b2
1319,speculative,speculative,adjective,c1
1320,speculatively,speculatively,adverb,c1
1321,split_1,split,verb,b2
1322,split_2,split,noun,b2
1323,split_1,split hairs,idiom,c2
1324,squabble_1,squabble,verb,c2
1325,squabble_2,squabble,noun,c2
1326,square_1,square,adjective,c2
1327,square-with,square with,phrasal verb,c2
1328,stake-out_1,stake out,phrasal verb,c2
1329,stalemate,stalemate,noun,c2
1330,stance,stance,noun,b2
1331,stand_1,stand,verb,c2
1332,stand_2,stand,noun,b2
1333,stand-by,stand by,phrasal verb,c2
1334,fast_2,stand fast/firm,idiom,c2
1335,stand-off,stand-off,noun,c2
1336,pat_4,stand pat,idiom,c2
1337,standpoint,standpoint,noun,c2
1338,stand-up_3,stand-up,adjective,c2
1339,count_1,stand up and be counted,idiom,c2
1340,statement_1,statement,noun,a1
1341,sticking-point,sticking point,noun,c2
1342,stir_1,stir,verb,c2
1343,stir-up,stir up,phrasal verb,c2
1344,stormy,stormy,adjective,c2
1345,straw-poll,straw poll,noun,c2
1346,street_1,street,noun,c2
1347,strife,strife,noun,c2
1348,stripe,stripe,noun,c2
1349,strong,strong,adjective,c2
1350,strongly,strongly,adverb,b1
1351,strong-minded,strong-minded,adjective,c2
1352,struggle_1,struggle,verb,b2
1353,struggle_2,struggle,noun,b2
1354,stubborn,stubborn,adjective,b2
1355,stubbornly,stubbornly,adverb,c2
1356,stubbornness,stubbornness,noun,c2
1357,subjective,subjective,adjective,b2
1358,subjectively,subjectively,adverb,b2
1359,subjectivity,subjectivity,noun,c1
1360,suggest,suggest,verb,a2
1361,suggestion,suggestion,noun,a2
1362,summing-up,summing-up,noun,c2
1363,sum-up,sum up,phrasal verb,b2
1364,support_1,support,verb,b1
1365,suppose,suppose,verb,a2
1366,surely,surely,adverb,c2
1367,survey_1,survey,noun,a2
1368,survey_2,survey,verb,b2
1369,sustain,sustain,verb,c2
1370,swing_1,swing,verb,c1
1371,swing_2,swing,noun,c1
1372,syllogism,syllogism,noun,c2
1373,sympathetic,sympathetic,adjective,c1
1374,sympathetically,sympathetically,adverb,c2
1375,sympathize,sympathize,verb,c2
1376,syndrome,syndrome,noun,c2
1377,take_1,take,verb,b2
1378,take_2,take,noun,c2
1379,dim_1,take a dim view of somebody/something,idiom,c2
1380,moral_1,"take, claim, seize, etc. the moral high ground",idiom,c2
1381,issue_1,take issue with somebody (about/on/over something),idiom,c2
1382,side_1,take sides,idiom,c2
1383,mat_1,take somebody/something to the mat,idiom,c2
1384,consideration,take something into consideration,idiom,c1
1385,talking-point,talking point,noun,c1
1386,tangle_1,tangle,noun,c2
1387,tangle-with,tangle with,phrasal verb,c2
1388,tear-apart,tear apart,phrasal verb,c2
1389,tell,tell me about it,idiom,c1
1390,tendentious,tendentious,adjective,c2
1391,tendentiously,tendentiously,adverb,c2
1392,tendentiousness,tendentiousness,noun,c2
1393,two,that makes two of us,idiom,c2
1394,say_1,that said,idiom,c1
1395,battle_1,the battle lines are drawn,idiom,c2
1396,glove,the gloves are off,idiom,c2
1397,theory,theory,noun,b1
1398,there_1,there,adverb,c1
1399,say_1,"there’s something, not much, etc. to be said for something/doing something",idiom,c2
1400,thesis,thesis,noun,c1
1401,think_1,think,verb,a1
1402,think_1,think for yourself,idiom,c1
1403,thinking_1,thinking,noun,a2
1404,think_1,think (the) better of somebody,idiom,c2
1405,think_1,"think the world, highly, a lot, poorly, little, etc. of somebody/something",idiom,c2
1406,thorny,thorny,adjective,c2
1407,thoughtcrime,thoughtcrime,noun,c2
1408,thought-police,thought police,noun,c2
1409,thrust_2,thrust,noun,c2
1410,tide_1,tide,noun,c1
1411,tie-in_1,tie in,phrasal verb,c2
1412,tiff_1,tiff,noun,c2
1413,beard_2,to beard the lion in his den,idiom,c2
1414,mind_1,to my mind,idiom,c1
1415,way_1,to my way of thinking,idiom,c2
1416,start_1,to start with,idiom,b2
1417,touche,touché,exclamation,c2
1418,troublemaker,troublemaker,noun,c1
1419,true_1,true,adjective,a2
1420,tub-thumping_1,tub-thumping,adjective,c2
1421,tub-thumping_2,tub-thumping,noun,c2
1422,turbulence,turbulence,noun,c2
1423,turbulent,turbulent,adjective,c2
1424,turf-war,turf war,noun,c2
1425,turnaround,turnaround,noun,c2
1426,turnround,turnround,noun,c2
1427,tussle_1,tussle,noun,c2
1428,tussle_2,tussle,verb,c2
1429,unanimity,unanimity,noun,c2
1430,unanimous,unanimous,adjective,c2
1431,unanswerable,unanswerable,adjective,c2
1432,unarguable,unarguable,adjective,c2
1433,unarguably,unarguably,adverb,c2
1434,unbending,unbending,adjective,c2
1435,unbridgeable,unbridgeable,adjective,c2
1436,unchallengeable,unchallengeable,adjective,c2
1437,uncommunicative,uncommunicative,adjective,c2
1438,unconscious-bias,unconscious bias,noun,c1
1439,uncontested,uncontested,adjective,c2
1440,underpin,underpin,verb,c2
1441,underpinning,underpinning,noun,c2
1442,protest_1,under protest,idiom,c2
1443,unequivocal,unequivocal,adjective,c2
1444,unlike_3,unlike,verb,c2
1445,unpleasantness,unpleasantness,noun,c2
1446,unprejudiced,unprejudiced,adjective,c2
1447,unsettled,unsettled,adjective,c2
1448,unspoken,unspoken,adjective,c1
1449,unstated,unstated,adjective,c1
1450,unsympathetic,unsympathetic,adjective,c2
1451,unsympathetically,unsympathetically,adverb,c2
1452,uproar,uproar,noun,c2
1453,upvote_1,upvote,verb,c2
1454,upvote_2,upvote,noun,c2
1455,vacillate,vacillate,verb,c2
1456,vacillation,vacillation,noun,c2
1457,value-free,value-free,adjective,c2
1458,value-judgement,value judgement,noun,c2
1459,value-laden,value-laden,adjective,c2
1460,vendetta,vendetta,noun,c2
1461,ventilate,ventilate,verb,c2
1462,verdict,verdict,noun,c1
1463,view_1,view,noun,a2
1464,virtue-signalling,virtue signalling,noun,c2
1465,vocal_1,vocal,adjective,c1
1466,vociferous,vociferous,adjective,c2
1467,voice_1,voice,noun,c1
1468,voice_2,voice,verb,c1
1469,volte-face,volte-face,noun,c2
1470,vox-pop,vox pop,noun,c2
1471,wade-in,wade in,phrasal verb,c2
1472,wade-into,wade into,phrasal verb,c2
1473,weak,weak,adjective,c2
1474,weigh-in_1,weigh in,phrasal verb,c2
1475,weigh-up,weigh up,phrasal verb,c2
1476,welcome_4,welcome,noun,c2
1477,well_3,well,exclamation,a1
1478,say_1,well said!,idiom,c2
1479,say_1,whatever you say,idiom,c2
1480,while_1,while,conjunction,b1
