subLink,word,type,level
801,toe_1,toe,noun,b1
802,toenail,toenail,noun,b2
803,tongue_1,tongue,noun,b1
804,tonsil,tonsil,noun,c2
805,tooth,tooth,noun,a1
806,torso,torso,noun,c2
807,trachea,trachea,noun,c2
808,tract,tract,noun,c2
809,triceps,triceps,noun,c2
810,trunk,trunk,noun,c2
811,tummy,tummy,noun,c1
812,tummy-button,tummy button,noun,c2
813,tush,tush,noun,c2
814,ulna,ulna,noun,c2
815,unfocused,unfocused,adjective,c2
816,urethra,urethra,noun,c2
817,uterine,uterine,adjective,c2
818,uterus,uterus,noun,c2
819,uvula,uvula,noun,c2
820,vagina,vagina,noun,c2
821,vein,vein,noun,c1
822,ventricle,ventricle,noun,c2
823,vertebra,vertebra,noun,c2
824,vertebral,vertebral,adjective,c2
825,waist,waist,noun,b2
826,windpipe,windpipe,noun,c2
827,wisdom-tooth,wisdom tooth,noun,c2
828,womb,womb,noun,c2
829,wrist,wrist,noun,b2
830,accessory_1,accessory,noun,c1
831,acrylic_2,acrylic,noun,c2
832,a-line,A-line,adjective,c2
833,amber_2,amber,noun,c2
834,amethyst,amethyst,noun,c2
835,amulet,amulet,noun,c2
836,ankh,ankh,noun,c2
837,anklet,anklet,noun,c2
838,anorak,anorak,noun,c2
839,apron,apron,noun,b2
840,aquamarine_1,aquamarine,noun,c2
841,armband,armband,noun,c2
842,ascot_1,ascot,noun,c2
843,athleisuretm,athleisure™,noun,c2
844,athletic-shoe,athletic shoe,noun,b2
845,attire,attire,noun,c2
846,backless,backless,adjective,c2
847,badge,badge,noun,b2
848,bag_1,bag,noun,a1
849,baggy,baggy,adjective,b1
850,balaclava,balaclava,noun,c2
851,balmoral_1,balmoral,noun,c2
852,bandana,bandana,noun,c2
853,bandeau,bandeau,noun,c2
854,bangle,bangle,noun,c2
855,barrette,barrette,noun,c2
856,basque_1,basque,noun,c2
857,bather,bather,noun,c2
858,bathing-suit,bathing suit,noun,c1
859,bathrobe,bathrobe,noun,b2
860,bauble,bauble,noun,c2
861,bead,bead,noun,c1
862,beanie,beanie,noun,c2
863,bearskin,bearskin,noun,c2
864,becoming,becoming,adjective,c2
865,be-dressed-up,be dressed up,phrasal verb,b2
866,bell-bottoms,bell-bottoms,noun,c2
867,belt_1,belt,noun,a2
868,beret,beret,noun,c2
869,bib,bib,noun,c1
870,bikini,bikini,noun,b2
871,billfold,billfold,noun,c2
872,blazer,blazer,noun,c2
873,bling_1,bling,adjective,c2
874,bling_2,bling,noun,c2
875,blouse,blouse,noun,b1
876,boater,boater,noun,c2
877,bobble-hat,bobble hat,noun,c2
878,bobby-pin,bobby pin,noun,c2
879,bodice,bodice,noun,c2
880,body,body,noun,c2
881,body-piercing,body piercing,noun,b2
882,bodysuit,bodysuit,noun,c2
883,boiler-suit,boiler suit,noun,c2
884,bonnet,bonnet,noun,c2
885,boob-tube,boob tube,noun,c2
886,boot_1,boot,noun,a1
887,bow2_1,bow,noun,c1
888,bowler,bowler,noun,c2
889,bow-tie,bow tie,noun,c1
890,boxer-shorts,boxer shorts,noun,c1
891,bra,bra,noun,b1
892,brace_1,brace,noun,c2
893,bracelet,bracelet,noun,c1
894,brassiere,brassière,noun,c2
895,bridal,bridal,adjective,c2
896,brief_1,brief,adjective,c1
897,briefs,briefs,noun,c1
898,brim_1,brim,noun,c2
899,brogue,brogue,noun,c2
900,brooch,brooch,noun,c2
901,buckle_2,buckle,noun,c1
902,burka,burka,noun,c2
903,burqa,burqa,noun,c2
904,busby,busby,noun,c2
905,button_1,button,noun,a2
906,buttonhole_1,buttonhole,noun,c2
907,cagoule,cagoule,noun,c2
908,cameo,cameo,noun,c2
909,cap_1,cap,noun,b1
910,cape,cape,noun,c1
911,capri-pants,capri pants,noun,c2
912,carat,carat,noun,c2
913,cardigan,cardigan,noun,b2
914,cargo-pants,cargo pants,noun,c2
915,cashmere,cashmere,noun,c2
916,casual_1,casual,adjective,b2
917,catwalk,catwalk,noun,c1
918,chain_1,chain,noun,b1
919,charm_1,charm,noun,c2
920,check_2,check,noun,c1
921,checked,checked,adjective,c1
922,chic_1,chic,noun,c2
923,chic_2,chic,adjective,c2
924,chiffon,chiffon,noun,c2
925,choker,choker,noun,c2
926,clasp_2,clasp,noun,c2
927,cleat,cleat,noun,c2
928,clinging,clinging,adjective,c2
929,cloak_1,cloak,noun,c1
930,cloche,cloche,noun,c2
931,clodhopper,clodhopper,noun,c2
932,clog_2,clog,noun,c2
933,close-fitting,close-fitting,adjective,c2
934,cloth,cloth,noun,b1
935,clothe,clothe,verb,c2
936,clothes,clothes,noun,a1
937,clothing,clothing,noun,a2
938,coat_1,coat,noun,a1
939,collar_1,collar,noun,b2
940,collection,collection,noun,b2
941,combats,combats,noun,c2
942,comfortable,comfortable,adjective,a2
943,coordinate_1,coordinate,verb,c2
944,coordinate_2,coordinate,noun,c2
945,coral_1,coral,noun,b2
946,cord,cord,noun,c2
947,corduroy,corduroy,noun,c2
948,corset,corset,noun,c2
949,costume,costume,noun,b1
950,cotton_1,cotton,noun,b1
951,court-shoe,court shoe,noun,c2
952,couture,couture,noun,c2
953,coverall_2,coverall,noun,c2
954,cowboy-boot,cowboy boot,noun,c1
955,cowboy-hat,cowboy hat,noun,c1
956,crash-helmet,crash helmet,noun,c1
957,cravat,cravat,noun,c2
958,crew-neck,crew neck,noun,c2
959,crocstm,Crocs™,noun,c2
960,cross-trainer,cross trainer,noun,c2
961,crown_1,crown,noun,c1
962,crepe,crêpe,noun,c2
963,crystal,crystal,noun,c1
964,cuff_1,cuff,noun,c1
965,cufflink,cufflink,noun,c2
966,cut_2,cut,noun,c1
967,cut-off_1,cut-off,adjective,c2
968,deck-shoe,deck shoe,noun,c2
969,denim,denim,noun,b1
970,derby_1,derby,noun,c2
971,designer_1,designer,noun,a2
972,designer_2,designer,adjective,b1
973,diamond,diamond,noun,b1
974,disguise_2,disguise,noun,b2
975,dj_1,DJ,noun,c2
976,dms,DMs,noun,c2
977,doc-martens,Doc Martens,noun,c2
978,dress_1,dress,noun,a1
979,dress_2,dress,verb,a1
980,dress-down,dress down,phrasal verb,c2
981,dressing-gown,dressing gown,noun,c1
982,dress-up,dress up,phrasal verb,b2
983,dressy,dressy,adjective,c2
984,dr-martenstm,Dr Martens™,noun,c2
985,duffel-coat,duffel coat,noun,c2
986,dummy_1,dummy,noun,c2
987,dunce-s-cap,dunce’s cap,noun,c2
988,dungarees,dungarees,noun,c2
989,earring,earring,noun,b1
990,elegant,elegant,adjective,b2
991,emerald_2,emerald,noun,c2
992,engagement-ring,engagement ring,noun,c1
993,espadrille,espadrille,noun,c2
994,fabric,fabric,noun,b2
995,fancy-dress,fancy dress,noun,b2
996,fashion_1,fashion,noun,a2
997,fashionable,fashionable,adjective,b1
998,fashion-conscious,fashion-conscious,adjective,b2
999,fashion-designer,fashion designer,noun,a2
1000,fashion-statement,fashion statement,noun,c1
1001,fashion-victim,fashion victim,noun,c1
1002,fasten,fasten,verb,b1
1003,fastener,fastener,noun,c1
1004,feather-boa,feather boa,noun,c2
1005,fedora,fedora,noun,c2
1006,fetching,fetching,adjective,c2
1007,fez,fez,noun,c2
1008,figure-hugging,figure-hugging,adjective,c2
1009,finery,finery,noun,c2
1010,fit_1,fit,verb,a2
1011,fit_3,fit,noun,b2
1012,fitted,fitted,adjective,c1
1013,flamboyant,flamboyant,adjective,c2
1014,flannel,flannel,noun,c2
1015,flare_1,flare,verb,c2
1016,flare_2,flare,noun,c2
1017,flared,flared,adjective,c2
1018,flat_1,flat,noun,c1
1019,flattering,flattering,adjective,c2
1020,flatties,flatties,noun,c2
1021,fleece_1,fleece,noun,c2
1022,flight-suit,flight suit,noun,c2
1023,flip-flop_2,flip-flop,noun,c1
1024,flipper,flipper,noun,c2
1025,flowery,flowery,adjective,c1
1026,fly_2,fly,noun,c1
1027,flying-suit,flying suit,noun,c2
1028,football-boot,football boot,noun,a2
1029,footwear,footwear,noun,c1
1030,formal,formal,adjective,a2
1031,form-fitting,form-fitting,adjective,c2
1032,frumpy,frumpy,adjective,c2
1033,fur,fur,noun,b1
1034,galoshes,galoshes,noun,c2
1035,garish,garish,adjective,c2
1036,garment,garment,noun,c1
1037,garter,garter,noun,c2
1038,gaudy_1,gaudy,adjective,c2
1039,gem,gem,noun,c1
1040,gilet,gilet,noun,c2
1041,glam_1,glam,adjective,c2
1042,glam_2,glam,noun,c2
1043,glamorous,glamorous,adjective,b2
1044,glamorously,glamorously,adverb,b2
1045,glamour_1,glamour,noun,c1
1046,glam-up,glam up,phrasal verb,c2
1047,glass_1,glass,noun,a1
1048,glengarry,glengarry,noun,c2
1049,glove,glove,noun,b1
1050,goggles,goggles,noun,c1
1051,gold_1,gold,noun,a2
1052,gown,gown,noun,c2
1053,grungy,grungy,adjective,c2
1054,gym-shoe,gym shoe,noun,c2
1055,haberdashery,haberdashery,noun,c2
1056,hairband,hairband,noun,c2
1057,hairgrip,hairgrip,noun,c2
1058,hairnet,hairnet,noun,c2
1059,hairpin,hairpin,noun,c2
1060,hairslide,hairslide,noun,c2
1061,halter,halter,noun,c2
1062,handbag,handbag,noun,a2
1063,hard-hat,hard hat,noun,c2
1064,hat,hat,noun,a1
1065,hatband,hatband,noun,c2
1066,hatpin,hatpin,noun,c2
1067,haute-couture,haute couture,noun,c2
1068,have-on,have on,phrasal verb,b1
1069,headband,headband,noun,c2
1070,headgear,headgear,noun,c2
1071,headscarf,headscarf,noun,c2
1072,heel_1,heel,noun,b2
1073,helmet,helmet,noun,b2
1074,hem_1,hem,noun,c2
1075,high-heeled,high-heeled,adjective,c1
1076,high-heels,high heels,noun,c1
1077,high-top,high-top,adjective,c2
1078,high-tops,high-tops,noun,c2
1079,high-visibility,high-visibility,adjective,c1
1080,hijab,hijab,noun,c2
1081,hip_2,hip,adjective,c2
1082,hobnail-boot,hobnail boot,noun,c2
1083,homburg,homburg,noun,c2
1084,hood_1,hood,noun,c1
1085,hoody,hoody,noun,c2
1086,hoop,hoop,noun,c2
1087,hosiery,hosiery,noun,c2
1088,in_3,in,adjective,c1
1089,informal,informal,adjective,a2
1090,jacket,jacket,noun,a1
1091,jade_1,jade,noun,c2
1092,jammies,jammies,noun,c2
1093,jeans,jeans,noun,a1
1094,jeggingstm,jeggings™,noun,c2
1095,jersey,jersey,noun,b2
1096,jewel,jewel,noun,b1
1097,jewellery,jewellery,noun,a2
1098,jilbab,jilbab,noun,c2
1099,jodhpurs,jodhpurs,noun,c2
1100,jogging-suit,jogging suit,noun,b1
1101,jumper,jumper,noun,c2
1102,kagoul,kagoul,noun,c2
1103,karat,karat,noun,c2
1104,kick_2,kick,noun,c2
1105,kilt,kilt,noun,c1
1106,kitten-heels,kitten heels,noun,c2
1107,knee_1,knee,noun,a2
1108,knickers,knickers,noun,b2
1109,label_1,label,noun,b1
1110,lace_1,lace,noun,b2
1111,ladder_1,ladder,noun,c2
1112,layer-up,layer up,phrasal verb,c2
1113,lbd,LBD,noun,c2
1114,leather,leather,noun,b1
1115,leg_1,leg,noun,a1
1116,leggings,leggings,noun,b2
1117,leg-warmer,leg warmer,noun,c1
1118,leisurewear,leisurewear,noun,c2
1119,leotard,leotard,noun,c2
1120,linen,linen,noun,c1
1121,lingerie,lingerie,noun,c2
1122,lining,lining,noun,b2
1123,little-black-dress,little black dress,noun,b2
1124,loafer,loafer,noun,c2
1125,locket,locket,noun,c2
1126,loose_1,loose,adjective,b2
1127,loose-fitting,loose-fitting,adjective,c1
1128,loud_1,loud,adjective,c2
1129,loungewear,loungewear,noun,c2
1130,low-cut,low-cut,adjective,c1
1131,mac_1,mac,noun,c2
1132,mack,mack,noun,c2
1133,mackintosh,mackintosh,noun,c2
1134,made-to-measure,made to measure,adjective,c1
1135,measure_2,made to measure,idiom,c1
1136,match_2,match,verb,b2
1137,material_1,material,noun,b1
1138,maxi,maxi,noun,c2
1139,medallion,medallion,noun,c2
1140,menswear,menswear,noun,c1
1141,mini_1,mini,noun,c2
1142,miniskirt,miniskirt,noun,b2
1143,miter_1,miter,noun,c2
1144,mitre_1,mitre,noun,c2
1145,mitten,mitten,noun,c2
1146,moccasin,moccasin,noun,c2
1147,model_1,model,noun,a2
1148,model_2,model,verb,b1
1149,mohair,mohair,noun,c2
1150,moleskin,moleskin,noun,c2
1151,mortar-board,mortar board,noun,c2
1152,mule,mule,noun,c2
1153,muslin,muslin,noun,c2
1154,natty,natty,adjective,c2
1155,neck_1,neck,noun,a2
1156,necklace_1,necklace,noun,b1
1157,necktie,necktie,noun,a2
1158,nightcap,nightcap,noun,c2
1159,nightdress,nightdress,noun,c1
1160,nightgown,nightgown,noun,c2
1161,nightie,nightie,noun,c1
1162,nightshirt,nightshirt,noun,c1
1163,nightwear,nightwear,noun,c1
1164,niqab,niqab,noun,c2
1165,normcore,normcore,noun,c2
1166,nose-ring,nose ring,noun,c2
1167,nylon,nylon,noun,c1
1168,peg_1,off the peg,idiom,c2
1169,rack_1,off the rack,idiom,c2
1170,opal,opal,noun,c2
1171,open-necked,open-necked,adjective,c1
1172,outerwear,outerwear,noun,c2
1173,outfit_1,outfit,noun,b2
1174,overall_3,overall,noun,c1
1175,overcoat,overcoat,noun,c1
1176,overdressed,overdressed,adjective,c2
1177,pair_1,pair,noun,a1
1178,panama_1,panama,noun,c2
1179,panties,panties,noun,b1
1180,pants,pants,noun,a2
1181,patent-leather,patent leather,noun,c2
1182,pattern_1,pattern,noun,b1
1183,patterned,patterned,adjective,c1
1184,peak_1,peak,noun,c2
1185,pearl,pearl,noun,c1
1186,pendant,pendant,noun,c2
1187,petite,petite,adjective,c2
1188,petticoat,petticoat,noun,c2
1189,photographer,photographer,noun,b1
1190,piercing_2,piercing,noun,b2
1191,pinafore,pinafore,noun,c2
1192,pinny,pinny,noun,c2
1193,pinstripe,pinstripe,noun,c2
1194,pinstriped,pinstriped,adjective,c2
1195,pith-helmet,pith helmet,noun,c2
1196,pjs,PJs,noun,c2
1197,plain_1,plain,adjective,b2
1198,platform,platform,noun,b2
1199,platinum,platinum,noun,c2
1200,pleat,pleat,noun,c2
1201,plimsoll,plimsoll,noun,c2
1202,plunging,plunging,adjective,c2
1203,pocket_1,pocket,noun,a2
1204,polo-neck,polo neck,noun,c2
1205,polyester,polyester,noun,c2
1206,pork-pie-hat,pork-pie hat,noun,c2
1207,precious-stone,precious stone,noun,b2
1208,pullover,pullover,noun,c2
1209,pump_2,pump,noun,c2
1210,purse_1,purse,noun,a2
1211,put-on_1,put on,phrasal verb,a2
1212,pyjama_1,pyjama,adjective,b2
1213,pyjamas,pyjamas,noun,b1
1214,rag_1,rag,noun,c1
1215,ragged,ragged,adjective,c1
1216,raincoat,raincoat,noun,b1
1217,rainwear,rainwear,noun,c2
1218,ready-to-wear,ready-to-wear,adjective,c1
1219,remove_1,remove,verb,a2
1220,retro_1,retro,adjective,c2
1221,revealing,revealing,adjective,c2
1222,rhinestone,rhinestone,noun,c2
1223,ribbed,ribbed,adjective,c2
1224,ribbon,ribbon,noun,c1
1225,ring1_1,ring,noun,a2
1226,robe_1,robe,noun,c2
1227,rollerbladetm,Rollerblade™,noun,c2
1228,roller-skate_2,roller skate,noun,c2
1229,ruby_2,ruby,noun,c1
1230,ruched,ruched,adjective,c2
1231,safari-suit,safari suit,noun,c2
1232,sandal,sandal,noun,b2
1233,sandshoe,sandshoe,noun,c2
1234,sapphire_1,sapphire,noun,c2
1235,sari,sari,noun,b2
1236,sarong,sarong,noun,c2
1237,sash,sash,noun,c2
1238,satin_1,satin,noun,c2
1239,scanty,scanty,adjective,c2
1240,scarf_1,scarf,noun,a2
1241,scooped,scooped,adjective,c2
1242,scrunchy,scrunchy,noun,c2
1243,season_1,season,noun,b2
1244,see-through_2,see-through,adjective,c1
1245,sharp_1,sharp,adjective,c2
1246,shawl,shawl,noun,c1
1247,shirt,shirt,noun,a1
1248,shoe_1,shoe,noun,a1
1249,shoelace,shoelace,noun,c1
1250,shorts,shorts,noun,a2
1251,shoulder_1,shoulder,noun,a2
1252,shoulder-pad,shoulder pad,noun,c1
1253,silk,silk,noun,b2
1254,silky_2,silky,adjective,c2
1255,silver_1,silver,noun,a2
1256,size_1,size,noun,a2
1257,skate_2,skate,noun,b2
1258,skate-shoe,skate shoe,noun,c2
1259,skid-lid,skid lid,noun,c2
1260,skimpy,skimpy,adjective,c2
1261,skinny_1,skinny,adjective,c2
1262,skintight,skintight,adjective,c1
1263,skirt_1,skirt,noun,a1
1264,sleeve,sleeve,noun,b2
1265,sleeveless,sleeveless,adjective,c1
1266,slider,slider,noun,c2
1267,slingback,slingback,noun,c2
1268,slinky,slinky,adjective,c2
1269,slip_2,slip,noun,c2
1270,slip-on,slip-on,noun,c2
1271,slipper,slipper,noun,b2
1272,sloppy,sloppy,adjective,c2
1273,smart_1,smart,adjective,b1
1274,smart-casual,smart casual,noun,c1
1275,smartly,smartly,adverb,b1
1276,smock,smock,noun,c2
1277,snappy,snappy,adjective,c2
1278,sneaker,sneaker,noun,c1
1279,snood,snood,noun,c2
1280,sober_1,sober,adjective,c2
1281,sock_1,sock,noun,a2
1282,sola-topi,sola topi,noun,c2
1283,sole_2,sole,noun,c1
1284,sombrero,sombrero,noun,c2
1285,sou-wester,sou’wester,noun,c2
1286,specs,specs,noun,a1
1287,spectacle,spectacle,noun,c1
1288,sportswear,sportswear,noun,c1
1289,sporty,sporty,adjective,b2
1290,spotted,spotted,adjective,c2
1291,stetson,stetson,noun,c2
1292,stiletto,stiletto,noun,c2
1293,stocking,stocking,noun,c1
1294,stone_1,stone,noun,b2
1295,strap_1,strap,noun,c1
1296,strapless,strapless,adjective,c1
1297,streetwear,streetwear,noun,c2
1298,strip_2,strip,verb,c1
1299,stripe,stripe,noun,b1
1300,striped,striped,adjective,b2
1301,stripy,stripy,adjective,b2
1302,stud_1,stud,noun,c2
1303,style_1,style,noun,a1
1304,stylish,stylish,adjective,b2
1305,stylishly,stylishly,adverb,b2
1306,stylishness,stylishness,noun,c1
1307,suede,suede,noun,c2
1308,suit_1,suit,noun,a2
1309,sunglasses,sunglasses,noun,a2
1310,sun-hat,sun hat,noun,b1
1311,supermodel,supermodel,noun,b1
1312,suspender,suspender,noun,c2
1313,sweatband,sweatband,noun,c2
1314,sweater,sweater,noun,a1
1315,sweatshirt,sweatshirt,noun,b1
1316,sweatshop,sweatshop,noun,c2
1317,swimming-costume,swimming costume,noun,b1
1318,swimming-trunks,swimming trunks,noun,b1
1319,swimsuit,swimsuit,noun,b1
1320,tail_1,tail,noun,c2
1321,tailor_1,tailor,noun,b2
1322,tailored,tailored,adjective,c2
1323,tailor-made,tailor-made,adjective,c1
1324,take_1,take,verb,c1
1325,tam-o-shanter_2,tam-o’shanter,noun,c2
1326,tank-top,tank top,noun,c2
1327,tarboosh,tarboosh,noun,c2
1328,tartan,tartan,noun,c2
1329,tee_1,tee,noun,c2
1330,tee-shirt,tee shirt,noun,b1
1331,ten-gallon-hat,ten-gallon hat,noun,c2
1332,tennis-shoe,tennis shoe,noun,b1
1333,textile,textile,noun,c2
1334,thermal_1,thermal,adjective,c2
1335,thermal_2,thermal,noun,c2
1336,thong,thong,noun,c2
1337,tiara,tiara,noun,c2
1338,tie_2,tie,noun,a2
1339,tight_1,tight,adjective,b1
1340,tights,tights,noun,b1
1341,toggle_1,toggle,noun,c2
1342,tongue_1,tongue,noun,c2
1343,top_1,top,noun,a2
1344,topee,topee,noun,c2
1345,top-hat,top hat,noun,c1
1346,topi,topi,noun,c2
1347,toque,toque,noun,c2
1348,track-shoe,track shoe,noun,c2
1349,tracksuit,tracksuit,noun,b2
1350,trainer,trainer,noun,a2
1351,training-shoe,training shoe,noun,a2
1352,trendy_1,trendy,adjective,b1
1353,trilby,trilby,noun,c2
1354,trim_1,trim,verb,c2
1355,trinket,trinket,noun,c2
1356,trouser_1,trouser,adjective,b1
1357,trousers,trousers,noun,a1
1358,t-shirt,T-shirt,noun,a1
1359,tube-top,tube top,noun,c2
1360,tunic,tunic,noun,c2
1361,tuque,tuque,noun,c2
1362,turban,turban,noun,c2
1363,turquoise_1,turquoise,noun,c2
1364,turtleneck,turtleneck,noun,c2
1365,tuxedo,tuxedo,noun,c2
1366,tweed,tweed,noun,c2
1367,uncomfortable,uncomfortable,adjective,b1
1368,underclothes,underclothes,noun,c1
1369,underdressed,underdressed,adjective,c2
1370,underpants,underpants,noun,b1
1371,underskirt,underskirt,noun,c1
1372,underwear,underwear,noun,b1
1373,undress_1,undress,verb,b1
1374,unfashionable,unfashionable,adjective,b1
1375,unfasten,unfasten,verb,b1
1376,unflattering,unflattering,adjective,c2
1377,unhip,unhip,adjective,c2
1378,uniform_1,uniform,noun,a2
1379,veil_1,veil,noun,c1
1380,velcrotm,Velcro™,noun,c2
1381,velvet,velvet,noun,c1
1382,vest_1,vest,noun,b2
1383,visor,visor,noun,c2
1384,v-neck,V-neck,noun,c2
1385,v-necked,V-necked,adjective,c2
1386,vogue_1,vogue,noun,c2
1387,waistband,waistband,noun,c2
1388,waistcoat,waistcoat,noun,b2
1389,waistline,waistline,noun,c1
1390,wallet,wallet,noun,a2
1391,wardrobe,wardrobe,noun,b2
1392,watch_2,watch,noun,a1
1393,waterproof_1,waterproof,adjective,b2
1394,waterproof_2,waterproof,noun,b2
1395,wear_1,wear,verb,a1
1396,wear_2,wear,noun,b2
1397,wear-out,wear out,phrasal verb,b2
1398,well-cut,well cut,adjective,c2
1399,wellington_1,wellington,noun,c2
1400,wetsuit,wetsuit,noun,c1
1401,wig_1,wig,noun,c1
1402,winkle-picker,winkle-picker,noun,c2
1403,womenswear,womenswear,noun,c1
1404,wool,wool,noun,b1
1405,woollen,woollen,adjective,b2
1406,woolly_1,woolly,adjective,b2
1407,wristband,wristband,noun,c2
1408,zip_1,zip,noun,b2
1409,amber_1,amber,adjective,c2
1410,angle_1,angle,noun,b2
1411,apricot_2,apricot,adjective,c2
1412,aquamarine_2,aquamarine,adjective,c2
1413,arc_1,arc,noun,c2
1414,arch_1,arch,noun,c1
1415,asymmetric,asymmetric,adjective,c2
1416,asymmetrically,asymmetrically,adverb,c2
1417,asymmetry,asymmetry,noun,c2
1418,auburn_1,auburn,adjective,c2
1419,aureate,aureate,adjective,c2
1420,axis,axis,noun,c2
1421,azure_1,azure,adjective,c2
1422,baby-blue_1,baby blue,adjective,c2
1423,bay_3,bay,adjective,c2
1424,beige_1,beige,adjective,c1
1425,black_1,black,adjective,a1
1426,black_2,black,noun,a1
1427,blackness,blackness,noun,b2
1428,blonde_1,blonde,adjective,a1
1429,blood-red,blood-red,adjective,b2
1430,blue_1,blue,adjective,a1
1431,blue_2,blue,noun,a1
1432,blueness,blueness,noun,b2
1433,bluish,bluish,adjective,c1
1434,bottle-green_1,bottle green,noun,c2
1435,bottle-green_2,bottle-green,adjective,c2
1436,brassy,brassy,adjective,c2
1437,brazen_1,brazen,adjective,c2
1438,bright_1,bright,adjective,a2
1439,brighten,brighten,verb,c1
1440,brightness,brightness,noun,b2
1441,bronze_2,bronze,adjective,c1
1442,brown_1,brown,adjective,a1
1443,brown_2,brown,noun,a1
1444,brownish,brownish,adjective,c1
1445,buff_2,buff,adjective,c2
1446,burgundy_1,burgundy,noun,c2
1447,burgundy_2,burgundy,adjective,c2
1448,burnt-ochre,burnt ochre,noun,c2
1449,burnt-sienna,burnt sienna,noun,c2
1450,burnt-umber,burnt umber,noun,c2
1451,carmine_2,carmine,adjective,c2
1452,carroty,carroty,adjective,c2
1453,cerise_1,cerise,adjective,c2
1454,cerulean,cerulean,adjective,c2
1455,cherry_2,cherry,adjective,c2
1456,chestnut_2,chestnut,adjective,c1
1457,china-blue_1,china blue,noun,c2
1458,china-blue_2,china-blue,adjective,c2
1459,chocolate,chocolate,noun,b2
1460,circle_1,circle,noun,a2
1461,circular_1,circular,adjective,c1
1462,circumference,circumference,noun,c2
1463,claret,claret,noun,c2
1464,clash_2,clash,verb,c2
1465,coal-black,coal-black,adjective,c2
1466,cobalt,cobalt,noun,c2
1467,coffee,coffee,noun,b2
1468,color_1,color,noun,a1
1469,color_2,color,verb,a1
1470,colored_1,colored,adjective,b1
1471,colorful,colorful,adjective,b2
1472,colour_1,colour,noun,a1
1473,colour_2,colour,verb,b1
1474,coloured_1,coloured,adjective,b1
1475,colourful,colourful,adjective,b2
1476,colour-in,colour in,phrasal verb,c1
1477,column,column,noun,c1
1478,concave,concave,adjective,c2
1479,concavity,concavity,noun,c2
1480,concentric,concentric,adjective,c2
1481,cone_2,cone,noun,c1
1482,conical,conical,adjective,c2
1483,conic-section,conic section,noun,c2
1484,contrast_1,contrast,noun,c1
1485,convex,convex,adjective,c2
1486,coppery,coppery,adjective,c2
1487,coral_2,coral,adjective,c2
1488,cream_1,cream,noun,b1
1489,cream_2,cream,adjective,b1
1490,creamy,creamy,adjective,c1
1491,crescent,crescent,noun,c2
1492,crimson_2,crimson,adjective,c2
1493,cross_2,cross,noun,a2
1494,cruciform,cruciform,adjective,c2
1495,cube_1,cube,noun,c1
1496,cubic,cubic,adjective,c2
1497,curl_1,curl,verb,c1
1498,curl_2,curl,noun,c1
1499,curve_1,curve,noun,b2
1500,curve_2,curve,verb,b2
1501,curved,curved,adjective,b2
1502,cylinder,cylinder,noun,c1
1503,dark_1,dark,adjective,a1
1504,darkness,darkness,noun,b2
1505,decagon,decagon,noun,c2
1506,decahedron,decahedron,noun,c2
1507,deep_1,deep,adjective,b2
1508,diagonal_1,diagonal,adjective,c2
1509,diagonal_2,diagonal,noun,c2
1510,diameter,diameter,noun,c1
1511,diamond,diamond,noun,b1
1512,dimension,dimension,noun,c1
1513,discolour,discolour,verb,c2
1514,dodecagon,dodecagon,noun,c2
1515,dull_1,dull,adjective,c1
1516,dun_1,dun,adjective,c2
1517,dun_2,dun,noun,c2
1518,dusky,dusky,adjective,c2
1519,dye_1,dye,verb,b2
1520,dye_2,dye,noun,b2
1521,ebony_2,ebony,adjective,c2
1522,ecru,ecru,noun,c2
1523,ellipse,ellipse,noun,c2
1524,emerald_1,emerald,adjective,c2
1525,emerald_2,emerald,noun,c2
1526,fawn_1,fawn,adjective,c2
1527,fawn_2,fawn,noun,c2
1528,flaming,flaming,adjective,c2
1529,flat_2,flat,adjective,a2
1530,flaxen,flaxen,adjective,c2
1531,form_1,form,noun,b2
1532,geometric,geometric,adjective,c2
1533,ginger_1,ginger,noun,c1
1534,ginger_2,ginger,adjective,b2
1535,gingery,gingery,adjective,c2
1536,gold_1,gold,noun,a2
1537,gold_2,gold,adjective,a2
1538,golden,golden,adjective,b2
1539,gray_1,gray,adjective,a1
1540,grayish,grayish,adjective,c1
1541,green_1,green,adjective,a1
1542,green_2,green,noun,a1
1543,greenish,greenish,adjective,c1
1544,greenness,greenness,noun,b2
1545,grey_1,grey,adjective,a1
1546,grey_2,grey,noun,a1
1547,greyish,greyish,adjective,c1
1548,greyness,greyness,noun,b2
1549,hazel_2,hazel,adjective,c1
1550,helix,helix,noun,c2
1551,hemisphere,hemisphere,noun,c2
1552,hendecagon,hendecagon,noun,c2
1553,heptagon,heptagon,noun,c2
1554,hexagon,hexagon,noun,c2
1555,hexagram,hexagram,noun,c2
1556,hexahedron,hexahedron,noun,c2
1557,honeyed,honeyed,adjective,c2
1558,horizontal_1,horizontal,adjective,b2
1559,hot-pink_2,hot pink,noun,c2
1560,hot-pink_1,hot pink,adjective,c2
1561,ice-blue,ice-blue,adjective,c2
1562,indigo_1,indigo,adjective,c2
1563,indigo_2,indigo,noun,c2
1564,iron-grey,iron-grey,adjective,c2
1565,jade_1,jade,noun,c2
1566,jet-black,jet black,adjective,c2
1567,khaki_2,khaki,adjective,c2
1568,leaden,leaden,adjective,c2
1569,lemon_1,lemon,noun,b2
1570,lemon_2,lemon,adjective,b2
